"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Push 2","18 May 2023, 16:33","18 May 2023, 17:16","","Triceps Rope Pushdown",,"",2,"failure",32,14,,,
"Push 2","18 May 2023, 16:33","18 May 2023, 17:16","","Seated Shoulder Press (Machine)",,"",0,"normal",35,12,,,
"Push 2","18 May 2023, 16:33","18 May 2023, 17:16","","Seated Shoulder Press (Machine)",,"",1,"failure",37.5,7,,,
"Push 2","18 May 2023, 16:33","18 May 2023, 17:16","","Seated Shoulder Press (Machine)",,"",2,"failure",30,7,,,
"Push 2","18 May 2023, 16:33","18 May 2023, 17:16","","Skullcrusher (Dumbbell)",,"",0,"normal",12,12,,,
"Push 2","18 May 2023, 16:33","18 May 2023, 17:16","","Skullcrusher (Dumbbell)",,"",1,"failure",12,15,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Bent Over Row (Barbell)",,"",0,"warmup",40,12,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Bent Over Row (Barbell)",,"",1,"failure",60,6,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Bent Over Row (Barbell)",,"",2,"failure",50,8,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Bent Over Row (Barbell)",,"",3,"dropset",20,20,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Lat Pulldown (Cable)",,"",0,"normal",45,10,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Lat Pulldown (Cable)",,"",1,"normal",41,12,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Lat Pulldown (Cable)",,"",2,"normal",36,12,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Single Arm Rear Delt Cable Fly",,"",0,"failure",14,20,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Single Arm Rear Delt Cable Fly",,"",1,"failure",14,19,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Single Arm Rear Delt Cable Fly",,"",2,"normal",9,23,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Seated Wrist Extension (Barbell)",,"",0,"normal",13,12,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Seated Wrist Extension (Barbell)",,"",1,"normal",13,10,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Seated Wrist Extension (Barbell)",,"",2,"failure",13,15,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Hammer Curl (Dumbbell)",,"",0,"normal",20,10,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Hammer Curl (Dumbbell)",,"",1,"failure",20,12,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Hammer Curl (Dumbbell)",,"",2,"failure",20,9,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Preacher Curl (Barbell)",,"",0,"normal",10,16,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Preacher Curl (Barbell)",,"",1,"failure",15,11,,,
"Pull 2","16 May 2023, 16:24","16 May 2023, 17:16","","Preacher Curl (Barbell)",,"",2,"normal",15,9,,,
"Legs and Arms","15 May 2023, 16:58","15 May 2023, 17:41","","V Squat",,"",0,"normal",50,12,,,
"Legs and Arms","15 May 2023, 16:58","15 May 2023, 17:41","","V Squat",,"",1,"normal",70,12,,,
"Legs and Arms","15 May 2023, 16:58","15 May 2023, 17:41","","V Squat",,"",2,"normal",90,14,,,
"Legs and Arms","15 May 2023, 16:58","15 May 2023, 17:41","","EZ Bar Biceps Curl",,"",0,"normal",20,12,,,
"Legs and Arms","15 May 2023, 16:58","15 May 2023, 17:41","","EZ Bar Biceps Curl",,"",1,"failure",25,6,,,
"Legs and Arms","15 May 2023, 16:58","15 May 2023, 17:41","","Hip Adduction (Machine)",,"",0,"normal",45,12,,,
"Legs and Arms","15 May 2023, 16:58","15 May 2023, 17:41","","Hip Adduction (Machine)",,"",1,"failure",50,10,,,
"Legs and Arms","15 May 2023, 16:58","15 May 2023, 17:41","","Hip Adduction (Machine)",,"",2,"normal",50,8,,,
"Legs and Arms","15 May 2023, 16:58","15 May 2023, 17:41","","Seated Leg Curl (Machine)",,"",0,"normal",35,12,,,
"Legs and Arms","15 May 2023, 16:58","15 May 2023, 17:41","","Seated Leg Curl (Machine)",,"",1,"normal",40,12,,,
"Legs and Arms","15 May 2023, 16:58","15 May 2023, 17:41","","Seated Palms Up Wrist Curl",,"",0,"normal",8,20,,,
"Legs and Arms","15 May 2023, 16:58","15 May 2023, 17:41","","Seated Palms Up Wrist Curl",,"",1,"normal",8,20,,,
"Legs and Arms","15 May 2023, 16:58","15 May 2023, 17:41","","Leg Extension (Machine)",,"",0,"normal",63,12,,,
"Legs and Arms","15 May 2023, 16:58","15 May 2023, 17:41","","Leg Extension (Machine)",,"",1,"failure",67.5,9,,,
"Push","13 May 2023, 09:58","13 May 2023, 10:54","","Incline Bench Press (Barbell)",,"",0,"normal",40,9,,,
"Push","13 May 2023, 09:58","13 May 2023, 10:54","","Incline Bench Press (Barbell)",,"",1,"normal",40,8,,,
"Push","13 May 2023, 09:58","13 May 2023, 10:54","","Incline Bench Press (Barbell)",,"",2,"normal",40,7,,,
"Push","13 May 2023, 09:58","13 May 2023, 10:54","","Seated Shoulder Press (Machine)",,"",0,"failure",40,10,,,
"Push","13 May 2023, 09:58","13 May 2023, 10:54","","Seated Shoulder Press (Machine)",,"",1,"failure",40,8,,,
"Push","13 May 2023, 09:58","13 May 2023, 10:54","","Seated Shoulder Press (Machine)",,"",2,"dropset",30,11,,,
"Push","13 May 2023, 09:58","13 May 2023, 10:54","","Push Press",,"",0,"normal",20,10,,,
"Push","13 May 2023, 09:58","13 May 2023, 10:54","","Push Press",,"",1,"failure",20,11,,,
"Push","13 May 2023, 09:58","13 May 2023, 10:54","","Push Press",,"",2,"normal",20,12,,,
"Push","13 May 2023, 09:58","13 May 2023, 10:54","","Decline Chest Fly (Dumbbell)",,"",0,"normal",16,10,,,
"Push","13 May 2023, 09:58","13 May 2023, 10:54","","Decline Chest Fly (Dumbbell)",,"",1,"normal",16,12,,,
"Push","13 May 2023, 09:58","13 May 2023, 10:54","","Decline Chest Fly (Dumbbell)",,"",2,"normal",16,10,,,
"Push","13 May 2023, 09:58","13 May 2023, 10:54","","Triceps Rope Pushdown",,"",0,"failure",40.5,8,,,
"Push","13 May 2023, 09:58","13 May 2023, 10:54","","Triceps Rope Pushdown",,"",1,"failure",36,10,,,
"Push","13 May 2023, 09:58","13 May 2023, 10:54","","Triceps Rope Pushdown",,"",2,"dropset",27,12,,,
"Push","13 May 2023, 09:58","13 May 2023, 10:54","","Single Arm Cable Lateral Raise",,"",0,"normal",4.5,24,,,
"Push","13 May 2023, 09:58","13 May 2023, 10:54","","Single Arm Cable Lateral Raise",,"",1,"normal",5.75,24,,,
"Push","13 May 2023, 09:58","13 May 2023, 10:54","","Single Arm Cable Lateral Raise",,"",2,"normal",5.75,20,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","Cross Body Hammer Curl",,"",0,"warmup",10,24,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","Cross Body Hammer Curl",,"",1,"failure",12,20,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","Cross Body Hammer Curl",,"",2,"failure",14,16,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","Face Away Cable Bicep Curl",,"",0,"failure",27,9,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","Face Away Cable Bicep Curl",,"",1,"failure",27,9,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","Face Away Cable Bicep Curl",,"",2,"failure",18,12,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","Seated Cable Row - Bar Grip",,"",0,"normal",50,12,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","Seated Cable Row - Bar Grip",,"",1,"failure",54,10,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","Seated Cable Row - Bar Grip",,"",2,"failure",54,9,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","Face Pull",,"",0,"normal",45,12,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","Face Pull",,"",1,"normal",50,15,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","Face Pull",,"",2,"failure",54,10,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","Seated Wrist Extension (Barbell)",,"",0,"normal",10,15,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","Seated Wrist Extension (Barbell)",,"",1,"failure",10,14,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","Seated Wrist Extension (Barbell)",,"",2,"failure",10,9,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","Shrug (Dumbbell)",,"",0,"normal",16,16,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","Shrug (Dumbbell)",,"",1,"normal",20,20,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","Shrug (Dumbbell)",,"",2,"normal",28,18,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","External Rotation",,"",0,"normal",4.5,24,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","External Rotation",,"",1,"normal",4.5,24,,,
"Pull","11 May 2023, 16:39","11 May 2023, 17:33","","External Rotation",,"",2,"normal",4.5,24,,,
"Push","9 May 2023, 16:27","9 May 2023, 17:08","","Incline Bench Press (Smith Machine)",,"",0,"failure",40,6,,,
"Push","9 May 2023, 16:27","9 May 2023, 17:08","","Incline Bench Press (Smith Machine)",,"",1,"failure",35,7,,,
"Push","9 May 2023, 16:27","9 May 2023, 17:08","","Incline Bench Press (Smith Machine)",,"",2,"failure",30,8,,,
"Push","9 May 2023, 16:27","9 May 2023, 17:08","","Triceps Rope Pushdown",,"Long ropes",0,"failure",36,8,,,
"Push","9 May 2023, 16:27","9 May 2023, 17:08","","Triceps Rope Pushdown",,"Long ropes",1,"failure",36,8,,,
"Push","9 May 2023, 16:27","9 May 2023, 17:08","","Triceps Rope Pushdown",,"Long ropes",2,"failure",32,7,,,
"Push","9 May 2023, 16:27","9 May 2023, 17:08","","Single Arm Cable Lateral Raise",,"",0,"normal",9,24,,,
"Push","9 May 2023, 16:27","9 May 2023, 17:08","","Single Arm Cable Lateral Raise",,"",1,"failure",14,12,,,
"Push","9 May 2023, 16:27","9 May 2023, 17:08","","Single Arm Cable Lateral Raise",,"",2,"failure",9,22,,,
"Push","9 May 2023, 16:27","9 May 2023, 17:08","","Bench Press (Barbell)",,"",0,"failure",50,7,,,
"Push","9 May 2023, 16:27","9 May 2023, 17:08","","Bench Press (Barbell)",,"",1,"normal",50,6,,,
"Push","9 May 2023, 16:27","9 May 2023, 17:08","","JM Press",,"",0,"normal",20,12,,,
"Push","9 May 2023, 16:27","9 May 2023, 17:08","","JM Press",,"",1,"normal",20,12,,,
"Push","9 May 2023, 16:27","9 May 2023, 17:08","","Reverse Grip Concentration Curl",,"",0,"normal",6,30,,,
"Push","9 May 2023, 16:27","9 May 2023, 17:08","","Reverse Grip Concentration Curl",,"",1,"normal",6,30,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","Chest Supported Incline Row (Dumbbell)",,"",0,"normal",28,12,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","Chest Supported Incline Row (Dumbbell)",,"",1,"normal",32,12,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","Chest Supported Incline Row (Dumbbell)",,"",2,"failure",36,13,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","EZ Bar Biceps Curl",,"",0,"failure",25,6,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","EZ Bar Biceps Curl",,"",1,"failure",20,9,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","EZ Bar Biceps Curl",,"",2,"failure",20,8,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","Single Arm Cable Row",,"",0,"normal",23,12,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","Single Arm Cable Row",,"",1,"normal",18,20,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","Single Arm Cable Row",,"",2,"normal",18,16,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","Single Arm Rear Delt Cable Fly",,"",0,"failure",13.5,12,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","Single Arm Rear Delt Cable Fly",,"",1,"normal",9,22,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","Single Arm Rear Delt Cable Fly",,"",2,"failure",10.25,18,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","External Rotation",,"",0,"normal",4.5,23,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","External Rotation",,"",1,"normal",4.5,24,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","Hammer Curl (Dumbbell)",,"",0,"failure",20,12,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","Hammer Curl (Dumbbell)",,"",1,"failure",20,9,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","Hammer Curl (Dumbbell)",,"",2,"failure",20,8,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","Seated Palms Up Wrist Curl",,"",0,"normal",10,15,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","Seated Palms Up Wrist Curl",,"",1,"normal",10,15,,,
"Pull","8 May 2023, 10:17","8 May 2023, 11:18","","Seated Palms Up Wrist Curl",,"",2,"normal",10,15,,,
"Legs and Arms","6 May 2023, 13:25","6 May 2023, 14:20","","Squat (Smith Machine)",,"",0,"warmup",30,10,,,
"Legs and Arms","6 May 2023, 13:25","6 May 2023, 14:20","","Squat (Smith Machine)",,"",1,"normal",40,10,,,
"Legs and Arms","6 May 2023, 13:25","6 May 2023, 14:20","","Squat (Smith Machine)",,"",2,"normal",45,8,,,
"Legs and Arms","6 May 2023, 13:25","6 May 2023, 14:20","","Bicep Curl (Cable)",,"",0,"failure",32,10,,,
"Legs and Arms","6 May 2023, 13:25","6 May 2023, 14:20","","Bicep Curl (Cable)",,"",1,"failure",32,8,,,
"Legs and Arms","6 May 2023, 13:25","6 May 2023, 14:20","","Bicep Curl (Cable)",,"",2,"dropset",18,14,,,
"Legs and Arms","6 May 2023, 13:25","6 May 2023, 14:20","","Hip Abduction (Machine)",,"",0,"failure",45,12,,,
"Legs and Arms","6 May 2023, 13:25","6 May 2023, 14:20","","Hip Abduction (Machine)",,"",1,"failure",50,9,,,
"Legs and Arms","6 May 2023, 13:25","6 May 2023, 14:20","","Hip Abduction (Machine)",,"",2,"failure",50,7,,,
"Legs and Arms","6 May 2023, 13:25","6 May 2023, 14:20","","Romanian Deadlift (Barbell)",,"",1,"normal",50,10,,,
"Legs and Arms","6 May 2023, 13:25","6 May 2023, 14:20","","Romanian Deadlift (Barbell)",,"",2,"failure",60,7,,,
"Legs and Arms","6 May 2023, 13:25","6 May 2023, 14:20","","Romanian Deadlift (Barbell)",,"",3,"failure",60,4,,,
"Legs and Arms","6 May 2023, 13:25","6 May 2023, 14:20","","Seated Wrist Extension (Barbell)",,"",0,"failure",10,13,,,
"Legs and Arms","6 May 2023, 13:25","6 May 2023, 14:20","","Seated Wrist Extension (Barbell)",,"",1,"failure",10,14,,,
"Legs and Arms","6 May 2023, 13:25","6 May 2023, 14:20","","Seated Wrist Extension (Barbell)",,"",2,"failure",10,11,,,
"Legs and Arms","6 May 2023, 13:25","6 May 2023, 14:20","","Seated Calf Raise",,"",0,"normal",25,12,,,
"Legs and Arms","6 May 2023, 13:25","6 May 2023, 14:20","","Seated Calf Raise",,"",1,"normal",25,8,,,
"Legs and Arms","6 May 2023, 13:25","6 May 2023, 14:20","","Seated Calf Raise",,"",2,"normal",20,12,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Bench Press (Barbell)",,"",0,"warmup",40,10,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Bench Press (Barbell)",,"",1,"normal",50,8,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Bench Press (Barbell)",,"",2,"normal",60,3,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Bench Press (Barbell)",,"",3,"normal",62.5,2,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Triceps Rope Pushdown",,"",0,"failure",45,7,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Triceps Rope Pushdown",,"",1,"failure",41,8,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Triceps Rope Pushdown",,"",2,"failure",36,8,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Seated Shoulder Press (Machine)",,"",0,"failure",50,9,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Seated Shoulder Press (Machine)",,"",1,"failure",55,6,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Seated Shoulder Press (Machine)",,"",2,"dropset",40,8,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Skullcrusher (Dumbbell)",,"",0,"failure",20,8,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Skullcrusher (Dumbbell)",,"",1,"failure",20,10,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Skullcrusher (Dumbbell)",,"",2,"normal",20,8,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Seated Palms Up Wrist Curl",,"",0,"normal",8,15,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Seated Palms Up Wrist Curl",,"",1,"normal",8,20,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Chest Fly (Machine)",,"",0,"normal",70,12,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Chest Fly (Machine)",,"",1,"failure",75,7,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Chest Fly (Machine)",,"",2,"dropset",55,7,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Seated Lateral Raise (Dumbbell)",,"",0,"failure",12,15,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Seated Lateral Raise (Dumbbell)",,"",1,"failure",12,12,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Seated Lateral Raise (Dumbbell)",,"",2,"normal",12,10,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Incline Push Ups",,"",0,"failure",,10,,,
"Push 2","5 May 2023, 16:18","5 May 2023, 17:18","","Incline Push Ups",,"",1,"failure",,7,,,
"Pull","3 May 2023, 16:27","3 May 2023, 17:22","","Lat Pulldown (Cable)",,"",0,"warmup",36,12,,,
"Pull","3 May 2023, 16:27","3 May 2023, 17:22","","Lat Pulldown (Cable)",,"",1,"normal",45,10,,,
"Pull","3 May 2023, 16:27","3 May 2023, 17:22","","Lat Pulldown (Cable)",,"",2,"failure",54,5,,,
"Pull","3 May 2023, 16:27","3 May 2023, 17:22","","Bent Over Row (Barbell)",,"",0,"normal",40,12,,,
"Pull","3 May 2023, 16:27","3 May 2023, 17:22","","Bent Over Row (Barbell)",,"",1,"normal",50,8,,,
"Pull","3 May 2023, 16:27","3 May 2023, 17:22","","Bent Over Row (Barbell)",,"",2,"failure",50,8,,,
"Pull","3 May 2023, 16:27","3 May 2023, 17:22","","Hammer Curl (Dumbbell)",,"",0,"failure",24,12,,,
"Pull","3 May 2023, 16:27","3 May 2023, 17:22","","Hammer Curl (Dumbbell)",,"",1,"failure",24,12,,,
"Pull","3 May 2023, 16:27","3 May 2023, 17:22","","Hammer Curl (Dumbbell)",,"",2,"failure",20,14,,,
"Pull","3 May 2023, 16:27","3 May 2023, 17:22","","Rope Straight Arm Pulldown",,"",0,"normal",27,12,,,
"Pull","3 May 2023, 16:27","3 May 2023, 17:22","","Rope Straight Arm Pulldown",,"",1,"normal",32,11,,,
"Pull","3 May 2023, 16:27","3 May 2023, 17:22","","Rope Straight Arm Pulldown",,"",2,"failure",32,10,,,
"Pull","3 May 2023, 16:27","3 May 2023, 17:22","","Preacher Curl (Barbell)",,"",0,"normal",15,12,,,
"Pull","3 May 2023, 16:27","3 May 2023, 17:22","","Preacher Curl (Barbell)",,"",1,"failure",15,7,,,
"Pull","3 May 2023, 16:27","3 May 2023, 17:22","","Preacher Curl (Barbell)",,"",2,"dropset",15,14,,,
"Pull","3 May 2023, 16:27","3 May 2023, 17:22","","Reverse Grip Concentration Curl",,"",0,"normal",4,40,,,
"Pull","3 May 2023, 16:27","3 May 2023, 17:22","","Reverse Grip Concentration Curl",,"",1,"normal",4,40,,,
"Push","1 May 2023, 11:51","1 May 2023, 12:38","","Seated Shoulder Press (Smith Machine)",,"",0,"warmup",20,8,,,
"Push","1 May 2023, 11:51","1 May 2023, 12:38","","Seated Shoulder Press (Smith Machine)",,"",1,"failure",25,5,,,
"Push","1 May 2023, 11:51","1 May 2023, 12:38","","Seated Shoulder Press (Smith Machine)",,"",2,"failure",25,6,,,
"Push","1 May 2023, 11:51","1 May 2023, 12:38","","Cable Chest Press",,"",0,"failure",45,11,,,
"Push","1 May 2023, 11:51","1 May 2023, 12:38","","Cable Chest Press",,"",1,"failure",54,7,,,
"Push","1 May 2023, 11:51","1 May 2023, 12:38","","Cable Chest Press",,"",2,"failure",45,8,,,
"Push","1 May 2023, 11:51","1 May 2023, 12:38","","Single Arm Tricep Cable Pushdown",,"",0,"normal",18,8,,,
"Push","1 May 2023, 11:51","1 May 2023, 12:38","","Triceps Rope Pushdown",,"",0,"failure",36,11,,,
"Push","1 May 2023, 11:51","1 May 2023, 12:38","","Triceps Rope Pushdown",,"",1,"failure",31.5,10,,,
"Push","1 May 2023, 11:51","1 May 2023, 12:38","","Triceps Rope Pushdown",,"",2,"dropset",22.5,15,,,
"Push","1 May 2023, 11:51","1 May 2023, 12:38","","Internal Rotation",,"",0,"normal",4.5,24,,,
"Push","1 May 2023, 11:51","1 May 2023, 12:38","","Internal Rotation",,"",1,"normal",4.5,24,,,
"Push","1 May 2023, 11:51","1 May 2023, 12:38","","Incline Bench Press (Barbell)",,"",0,"normal",35,12,,,
"Push","1 May 2023, 11:51","1 May 2023, 12:38","","Incline Bench Press (Barbell)",,"",1,"failure",40,7,,,
"Push","1 May 2023, 11:51","1 May 2023, 12:38","","Incline Bench Press (Barbell)",,"",2,"dropset",30,8,,,
"Push","1 May 2023, 11:51","1 May 2023, 12:38","","Skullcrusher (Dumbbell)",,"",0,"normal",16,12,,,
"Push","1 May 2023, 11:51","1 May 2023, 12:38","","Skullcrusher (Dumbbell)",,"",1,"failure",20,4,,,
"Push","1 May 2023, 11:51","1 May 2023, 12:38","","Skullcrusher (Dumbbell)",,"",2,"dropset",12,15,,,
"Pull 2","30 Apr 2023, 14:30","30 Apr 2023, 15:25","","Seated Cable Row - Bar Wide Grip",,"",0,"warmup",41,12,,,
"Pull 2","30 Apr 2023, 14:30","30 Apr 2023, 15:25","","Seated Cable Row - Bar Wide Grip",,"",1,"failure",50,9,,,
"Pull 2","30 Apr 2023, 14:30","30 Apr 2023, 15:25","","Seated Cable Row - Bar Wide Grip",,"",2,"failure",50,10,,,
"Pull 2","30 Apr 2023, 14:30","30 Apr 2023, 15:25","","External Rotation",,"",0,"failure",9,12,,,
"Pull 2","30 Apr 2023, 14:30","30 Apr 2023, 15:25","","External Rotation",,"",1,"normal",4.5,32,,,
"Pull 2","30 Apr 2023, 14:30","30 Apr 2023, 15:25","","External Rotation",,"",2,"normal",4.5,24,,,
"Pull 2","30 Apr 2023, 14:30","30 Apr 2023, 15:25","","Reverse Fly Single Arm (Cable)",,"",0,"failure",14,21,,,
"Pull 2","30 Apr 2023, 14:30","30 Apr 2023, 15:25","","Reverse Fly Single Arm (Cable)",,"",1,"normal",14,16,,,
"Pull 2","30 Apr 2023, 14:30","30 Apr 2023, 15:25","","Low Row",,"",0,"failure",60,11,,,
"Pull 2","30 Apr 2023, 14:30","30 Apr 2023, 15:25","","Low Row",,"",1,"failure",65,8,,,
"Pull 2","30 Apr 2023, 14:30","30 Apr 2023, 15:25","","Low Row",,"",2,"dropset",45,15,,,
"Pull 2","30 Apr 2023, 14:30","30 Apr 2023, 15:25","","Hammer Curl (Dumbbell)",,"",0,"failure",20,9,,,
"Pull 2","30 Apr 2023, 14:30","30 Apr 2023, 15:25","","Hammer Curl (Dumbbell)",,"",1,"failure",20,12,,,
"Pull 2","30 Apr 2023, 14:30","30 Apr 2023, 15:25","","Hammer Curl (Dumbbell)",,"",2,"normal",20,10,,,
"Pull 2","30 Apr 2023, 14:30","30 Apr 2023, 15:25","","Seated Wrist Extension (Barbell)",,"",0,"normal",10,19,,,
"Pull 2","30 Apr 2023, 14:30","30 Apr 2023, 15:25","","Seated Wrist Extension (Barbell)",,"",1,"normal",10,16,,,
"Legs and Arms","29 Apr 2023, 10:03","29 Apr 2023, 12:05","","Deadlift (Smith Machine)",,"",0,"warmup",40,10,,,
"Legs and Arms","29 Apr 2023, 10:03","29 Apr 2023, 12:05","","Deadlift (Smith Machine)",,"",1,"normal",50,12,,,
"Legs and Arms","29 Apr 2023, 10:03","29 Apr 2023, 12:05","","Deadlift (Smith Machine)",,"",2,"failure",60,6,,,
"Legs and Arms","29 Apr 2023, 10:03","29 Apr 2023, 12:05","","Leg Extension (Machine)",,"",0,"normal",63,12,,,
"Legs and Arms","29 Apr 2023, 10:03","29 Apr 2023, 12:05","","Leg Extension (Machine)",,"",1,"normal",67.5,10,,,
